book_id,B1_attraction_chemistry,C_explicit_eroticism,D_power_wealth_luxury,F1_sadness_grief,G_courtship_rituals_gifts,L_vices_addictions,M_health_recovery_growth,H_domestic_nesting,I_humor_lightness,J_social_support_kin,K_professional_intrusion,Q_miscommunication,Q_repair,R2_alpha_guarding,R_jealousy_possessiveness,S_scene_anchors,H1_love_over_sex_log,H3_luxury_saturation,H3_love_depth,H3_interaction,H4_protect_over_jealous_log,H5_dark_over_tender_log,Q_repair_over_miscomm_log,H1_chemistry_over_sex_log,H1_tender_over_sex_log,H1_vows_over_sex_log,H4_tender_over_alpha_log,H5_trauma_over_safety_log,H5_anger_over_tender_log,C_explicit_eroticism_END,G_courtship_rituals_gifts_END,H1_chemistry_over_sex_log_END,H4_protect_over_jealous_log_END,K_professional_intrusion_END,L_vices_addictions_END,M_health_recovery_growth_END,Q_repair_END,Q_repair_over_miscomm_log_END,R2_alpha_guarding_END,R_jealousy_possessiveness_END,S_scene_anchors_END,B1_attraction_chemistry_END,D_power_wealth_luxury_END,F1_sadness_grief_END,H_domestic_nesting_END,I_humor_lightness_END,J_social_support_kin_END,Q_miscommunication_END
21787,0.05293566755095638,0.10893468241434306,0.04025843375874248,0.009391735324073587,0.01572210222459844,0.03631855360818946,0.022197417631469558,0.1408974145357868,0.012857381320915616,0.04092947020318195,0.03438343700739435,0.01321039766417168,0.032534381523047134,0.010207482917151104,0.006508462596844072,0.05300499512662304,,0.04025843375874248,,,0.4499621307930761,,0.901248242987644,-0.7216613913172654,,,,,,0.23652834287099136,0.0006258022264381594,-1.0452616949864304,0.6330133196962437,0.010187139423998052,0.07166231142127748,0.0023289004218226277,0.05096996191954506,3.16511725063191,0.00197294183876858,0.001047142088394678,0.1187377485935132,0.08316266856753043,0.03400339861467572,0.0031864471595611653,0.16208915541236524,0.001986399574010205,0.007881259894013429,0.0021504431420158896
22609391,0.05802955451184181,0.043060692086147434,0.0523376211292777,0.006231626746341581,0.011137391188264338,0.03717313176697025,0.01334387752609938,0.17474801904800577,0.025863056954315816,0.05397730199320819,0.037757688752513514,0.016189201748234735,0.02535225657826411,0.01056126588582766,0.007778679991360226,0.047345063725050374,,0.0523376211292777,,,0.3057726226538451,,0.4485009575133305,0.29833588659015753,,,,,,0.03429136702052319,0.032023021450038755,0.7320911936770389,0.6498697583538089,0.04658936193988567,0.04946006414186046,0.022959065646995923,0.025491942608001555,0.0735867027264745,0.002696884162562662,0.0014076024800156318,0.06240757687839148,0.07130738963865403,0.10103174705090134,0.00547311383205744,0.2812263094687725,0.09843578511150386,0.040260115649705976,0.023683360851997754
22707536,0.07832685439732066,0.07554654118606219,0.0435222797760058,0.005528200072610137,0.006188349867975819,0.041299177805617766,0.011205850693733643,0.14223719672657456,0.016700201875368494,0.03074716731751892,0.0417953720367303,0.014761040629136989,0.022753140852504048,0.008528172196955052,0.005895266001656322,0.04249325379346259,,0.0435222797760058,,,0.36917304123364936,,0.43268808070613973,0.03614113649544004,,,,,,0.23868102072527442,0.010020758137206055,-0.9325701195029807,0.6177666678767846,0.052325237371823825,0.02029852462984364,0.00167532581197421,0.040017546006982,-0.4606207653740926,0.001820301069687639,0.0009809493516061145,0.0626912190156566,0.09393015209248734,0.011975553875841887,0.0033033272022630154,0.10695147444378143,0.001942588704337571,0.033314168692059824,0.06343070163179433
23518136,0.04424439773722206,0.0889704281210467,0.04144908208693442,0.0077968369862866415,0.01560477691013679,0.02856404725364206,0.018538864284197522,0.13333607247171614,0.0086609168830863,0.037865294854369874,0.04531320615996806,0.016580422327274476,0.030196154190529546,0.00861120317153493,0.006753617289014173,0.05474058883203785,,0.04144908208693442,,,0.24295385705159944,,0.5994647560890414,-0.6985639257359733,,,,,,0.1103423960963606,0.017626210390780002,-0.3167314251276383,0.027592513280772835,0.039600134530706495,0.06365039703329733,0.009235418380442735,0.04182033821101798,-0.14709424310886687,0.04279065642906898,0.041626067929601385,0.07357285048232924,0.08038707632029844,0.10344964730294334,0.0073313014139515294,0.21272059408443655,0.020472861774951986,0.09770083699957322,0.048447478576038275
27394781,0.04769050217584145,0.09152238739891766,0.0471912371028873,0.008539466260033594,0.022413940955837625,0.03361530824767501,0.01898239743404199,0.13176689967811792,0.008433176717562293,0.03383696030048894,0.037494465555028916,0.01345570546306655,0.03434721275711893,0.011226197960536302,0.008867925464681967,0.05481617727145273,,0.0471912371028873,,,0.23578557753034524,,0.9370724577000393,-0.6518413090359587,,,,,,0.205602059153488,0.0022820192981758136,-1.0132180957729355,0.6519850563934773,0.10497421892162723,0.12933360302783845,0.006581138200920961,0.0063467874409014625,-2.942722234073391,0.003576599446598047,0.0018629669277075793,0.02429961965825945,0.07464293813338864,0.060074885717468655,0.006807728647175041,0.10572951192430664,0.006656971066582919,0.15981858982967442,0.1204000858783085
28675670,0.06705308428893515,0.05408793491129764,0.04736741799000729,0.006642276287569833,0.00974670260732518,0.03444159108640364,0.011020953123850699,0.15139366513556182,0.014108446410737748,0.036585894371413595,0.041249335827244264,0.016221816245088727,0.029574850068513948,0.011340342350688815,0.007951279908937339,0.05892940874955706,,0.04736741799000729,,,0.3549959958198432,,0.6005394907086448,0.21486988730756185,,,,,,0.04695493031815446,0.02021624506001895,0.6835359287258935,0.6994023744171995,0.08836640787944755,0.04813784671222318,0.030233696918399666,0.1164577763644211,0.652498297820495,0.0028165271015959466,0.0013989789649755204,0.05221167825126392,0.09301257383885697,0.1081986143787019,0.007125769320726504,0.13120888488922347,0.019812253838613045,0.0699089445431708,0.06064411339747594
28869598,0.05188261653814334,0.0672700129871358,0.0510647778791147,0.007214544262303454,0.013313309230542983,0.03960611438717218,0.0173954708397035,0.16281080910102888,0.011967630249608655,0.037638546011342394,0.03763815308437936,0.023598476263954324,0.026705848151755533,0.010104332521930487,0.007569335139472137,0.07537124405005466,,0.0510647778791147,,,0.28882591846068983,,0.12369549802401636,-0.2597263637539253,,,,,,0.09310817605341422,0.0013441598590445835,-0.8304353684265746,0.6174454744800206,0.1627113233691529,0.04198543906519147,0.021847644031651542,0.04525338726030455,0.06005911101854622,0.0018338255408803371,0.0009885588209495588,0.057894581126146386,0.0405815175745762,0.12952541899348116,0.0021187473815228344,0.30663091816289195,0.00400663524014563,0.020067481362063575,0.042615457734163364
28963772,0.06044370563209707,0.0525562690198432,0.04626220625002513,0.005117221130402099,0.008084103930034286,0.0308948342394645,0.01410066842326295,0.13585608674604285,0.01342003996158173,0.037055797792852514,0.035336522375550905,0.019731948568366662,0.0272656245859715,0.010679703893255076,0.0076269361975837375,0.0423588536542559,,0.04626220625002513,,,0.3366214155043519,,0.323373656830527,0.13982557709082633,,,,,,0.07998239449029242,0.001182546010882799,-0.7348431230919941,0.0548935031995299,0.04818695060555066,0.008961838189738138,0.016242166039758903,0.07574709654164263,1.1133358902552106,0.017621994076809474,0.01668067860697565,0.05645716164994356,0.038357491374976814,0.06179564623701572,0.0029685730137357542,0.13320903271125478,0.004653335473876388,0.07977377114867581,0.024879327367830523
29424551,0.062377912053216834,0.05412780677256043,0.05012883979476546,0.0058401041823786205,0.010120956799636205,0.036459314345104916,0.015269591465211271,0.15686810548424698,0.017265766035209927,0.0357085593875462,0.03527542619357485,0.01721055445204768,0.029227910455999123,0.010726577021648526,0.008112834224150689,0.05583325581472684,,0.05012883979476546,,,0.27924718395596404,,0.5295773748232837,0.14186075356328143,,,,,,0.06391130372190436,0.011553919234717273,0.049971123515860416,0.024704651883101558,0.06226764603327767,0.035305029047979344,0.005037721337304978,0.04424204613711853,1.5840932640986298,0.021225741772323805,0.020707767042833416,0.05657702400243713,0.06718621744701252,0.06735742591829405,0.006945453969800415,0.16978195584590955,0.01184175885348505,0.05932688731538649,0.009074740236297589
29939161,0.07084966452845129,0.04402445488025121,0.05785960083872853,0.005523381714797516,0.003049904154555373,0.031659165502717225,0.012255530663478998,0.16653587361805605,0.013616929299791488,0.04715874186905576,0.04998894623769468,0.025050174749066043,0.025085748688175775,0.01243400463051202,0.008769317136103285,0.04280225031018527,,0.05785960083872853,,,0.3491424824310432,,0.0014190434162602017,0.4758063588181436,,,,,,0.039767712922311155,0.0008842072699887663,1.0469178681726348,0.6879195028137604,0.13623505912467687,0.013757824070984139,0.011630240603029819,0.15474699331862013,3.9922776901662402,0.0025184423843295626,0.0012653238518592455,0.010553669592276268,0.11329437697901941,0.10854435326944782,0.003749771476263659,0.21624798944851917,0.014867861374044906,0.025235820600796394,0.0028552805003645982
