book_id,composite_key,pc1,pc2
104659050,A1_commitment_vows,3.3618676688338947,1.488272114200355
11266880,A1_commitment_vows,0.1557964411783986,0.2911105455917669
123257687,A1_commitment_vows,1.1017647855023145,0.5723629894275193
123446478,A1_commitment_vows,1.236989893241008,1.999033065653929
127305713,A1_commitment_vows,-0.7950948431596642,0.7822458815646227
149105520,A1_commitment_vows,-0.4375842889773492,-0.25219037038562314
15197,A1_commitment_vows,-0.22339986932632536,-1.3208562791111964
161913,A1_commitment_vows,-0.602872457271017,-0.4839978083089922
17561022,A1_commitment_vows,-1.5414429918406949,0.0269770265625329
1756703,A1_commitment_vows,0.531346631268463,-1.04818825270519
18692741,A1_commitment_vows,-0.702820748766975,0.23710993624941692
201413413,A1_commitment_vows,-0.10661577118183613,-0.835075316267823
20346544,A1_commitment_vows,-1.1883125764329197,0.1676545449454873
208153130,A1_commitment_vows,-0.35746553469581827,1.1577937919655306
21787,A1_commitment_vows,-0.6913746499905232,-0.7225760986584226
22609391,A1_commitment_vows,-0.871291519445407,-0.1279608222496915
22707536,A1_commitment_vows,-1.4037201861174615,0.8823277698374079
23518136,A1_commitment_vows,0.06385292561754084,0.5119348405699797
27394781,A1_commitment_vows,-0.5121190973832737,-0.19822247612323532
28675670,A1_commitment_vows,-0.13688985661153016,0.5445481308842754
28869598,A1_commitment_vows,-0.5511531776618313,-0.5302769164153711
28963772,A1_commitment_vows,-0.37568504272386205,-0.3508379865929465
29424551,A1_commitment_vows,-1.1216393686682513,0.08934570153756313
29939161,A1_commitment_vows,-0.42488237431639886,-0.9923314998959533
30291077,A1_commitment_vows,-0.7716676273059994,-0.05483359482085518
30618705,A1_commitment_vows,0.4046086767619481,-0.3835258849342016
30627346,A1_commitment_vows,-0.5062563197928656,-1.4265002673433704
306364,A1_commitment_vows,-0.055510035307664185,-0.18410224472487355
31276376,A1_commitment_vows,-0.5213277778607233,0.2992890346621685
31424202,A1_commitment_vows,0.06023016622475899,0.9600709506627817
31625455,A1_commitment_vows,0.14110179754962074,0.08742713173377364
32195234,A1_commitment_vows,-0.8695574435264313,1.1575761806983031
33743772,A1_commitment_vows,-0.04019031543155516,-0.0954023441953287
34272677,A1_commitment_vows,-1.5245277766997458,-0.5081269290799956
34322023,A1_commitment_vows,0.8238822481685837,0.4859570021437298
34438741,A1_commitment_vows,0.6560303511722071,1.9703319001239914
34812836,A1_commitment_vows,2.5999587003058777,-0.47228435475140546
35008850,A1_commitment_vows,0.8985631573494796,-1.5645858288636167
35053870,A1_commitment_vows,0.05071902880382521,-1.5117270985935243
35109856,A1_commitment_vows,-1.233252465928868,-0.7041477507792173
36429604,A1_commitment_vows,-0.11419780318872348,-1.4802951394660562
36437212,A1_commitment_vows,-1.933590460201825,0.79246408679864
36512901,A1_commitment_vows,1.9629411818501614,0.8130590365125461
36564103,A1_commitment_vows,0.6588199874900217,-1.23030208092706
36600859,A1_commitment_vows,0.02833269041044615,-1.1018074899484214
36662463,A1_commitment_vows,0.3892165946776822,-0.6603575658222348
40131614,A1_commitment_vows,-0.026108066864919902,-1.3297496564282423
4066312,A1_commitment_vows,0.5101531781534625,-0.2986539772807724
40727118,A1_commitment_vows,-0.606048117450402,0.12714907638426554
42427664,A1_commitment_vows,0.283582268856758,0.5447809656037945
43728457,A1_commitment_vows,-1.1826755735902472,-0.9357093352061597
44099084,A1_commitment_vows,1.8702260192969666,-1.87641461797683
44168447,A1_commitment_vows,-1.061110608415243,-0.7132937694682538
45156972,A1_commitment_vows,-1.0589640742139124,-0.3202876773115758
45857023,A1_commitment_vows,-1.280484705703895,0.24210108968230015
46142566,A1_commitment_vows,0.24268225885209738,0.06682991811081665
48572514,A1_commitment_vows,-0.34797113608189034,1.566462490372713
49571946,A1_commitment_vows,0.4766666302339844,-0.6566055461455885
51208558,A1_commitment_vows,-0.4948593821034926,-0.27083784711846975
51778361,A1_commitment_vows,0.17900783312062607,-0.8014096398706386
53490997,A1_commitment_vows,-0.3411474619018437,0.95586628162286
53491020,A1_commitment_vows,2.091485888215379,3.13119169782429
53491063,A1_commitment_vows,-1.3526269362044105,-0.8581969941982293
54474410,A1_commitment_vows,-0.0891552407828845,0.5095817685610555
55538972,A1_commitment_vows,-0.04028096001101019,-0.10734835716306028
55583305,A1_commitment_vows,-0.8150908087511736,-0.5494286235504938
55590890,A1_commitment_vows,-1.083931233553898,-0.03096547053161846
55738401,A1_commitment_vows,-0.2614891110122313,0.25957717506487094
55817097,A1_commitment_vows,-0.5898526665065849,2.549436958042734
55849103,A1_commitment_vows,-0.9165400357513105,-0.7567832195111653
56916467,A1_commitment_vows,3.0003615645092694,-1.1906719174960527
57200226,A1_commitment_vows,-0.8957842505621832,0.07889861012931437
57216633,A1_commitment_vows,-0.9339122341558675,0.5723115983445127
58013278,A1_commitment_vows,-0.8889230537582001,1.0978352671368234
58995736,A1_commitment_vows,-0.14537818322481977,0.008092430681252713
60217302,A1_commitment_vows,-0.4402162130440753,-0.180661973707816
60416566,A1_commitment_vows,-0.38942500585778556,0.13569864053922623
60576722,A1_commitment_vows,1.4086312218981556,-0.5218787615156604
60686882,A1_commitment_vows,0.15366871443669994,0.2945640934946187
60797616,A1_commitment_vows,-0.0635810673670126,-1.8561455957828807
60809640,A1_commitment_vows,-0.06382632065688802,-1.0127951943106515
61229235,A1_commitment_vows,0.7991239287490417,0.3376748431649089
61273778,A1_commitment_vows,-0.20077418894757143,-0.9178084520916937
62316382,A1_commitment_vows,4.904583705120775,-0.25421883624846814
62322599,A1_commitment_vows,-0.40354461246368795,0.23494579690949358
62626163,A1_commitment_vows,2.0611075582604936,-0.34949327555774107
63046139,A1_commitment_vows,-0.9335692103800861,2.53068666943304
63095160,A1_commitment_vows,3.187618152958871,-0.17652702789676886
63130875,A1_commitment_vows,1.510002635881316,0.8772091249007835
63830782,A1_commitment_vows,0.7409498460683333,-0.42364418306957774
75599070,A1_commitment_vows,-0.5240822830011196,3.1786966666058407
8686068,A1_commitment_vows,-1.5000792088842747,0.013559525467176673
104659050,A2_emotional_safety,-0.6871822824023475,0.8061408357087241
11266880,A2_emotional_safety,-0.15682710876498265,-1.5384724777363026
123257687,A2_emotional_safety,1.1651935785592202,-0.7910397587288791
123446478,A2_emotional_safety,1.3488610500493532,0.714074889446859
127305713,A2_emotional_safety,0.957491373171689,-1.785925521763735
149105520,A2_emotional_safety,2.109986249541243,-0.2039997459986354
15197,A2_emotional_safety,2.0340598671091374,0.15347480697752597
161913,A2_emotional_safety,-0.9400499888658258,-0.13396467536117923
17561022,A2_emotional_safety,-2.4618675498965734,-0.7628808960235539
1756703,A2_emotional_safety,0.7404159434647519,-0.9431564092256304
18692741,A2_emotional_safety,-2.668611598945366,-0.478483826536181
201413413,A2_emotional_safety,-3.6939985312963506,-1.11208791611352
20346544,A2_emotional_safety,-4.032109978586175,-0.6117899201976807
208153130,A2_emotional_safety,0.9231002512655078,1.308539020138747
21787,A2_emotional_safety,-2.4093426963644915,0.15002592479157476
22609391,A2_emotional_safety,-0.4834336930103696,0.10056550669737578
22707536,A2_emotional_safety,1.4278244992712184,-0.1646397472012057
23518136,A2_emotional_safety,-1.8981258666766943,-1.8723737721566764
27394781,A2_emotional_safety,-1.2641346766672865,-1.7362030136879287
28675670,A2_emotional_safety,1.029809316876716,0.7296245627765304
28869598,A2_emotional_safety,-1.0970397436025128,-1.2452389437382736
28963772,A2_emotional_safety,0.4126184705670708,-0.802784307993291
