book_id,rating_tier,taxonomy_main_group,abs_share,cond_share,modeled_mass,other_share,paratext_share,noise_share,unmapped_share,n_topics_in_group
104659050,mid,"Conflict, Risk & Harm",0.016442943637650927,0.016457798228257003,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05,9
104659050,mid,Embodied & Sensory Experience,0.019152327857634835,0.019169630111765725,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05,5
104659050,mid,"Emotions, Cognition & Inner Life",0.1886116094248111,0.18878200155795347,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05,57
104659050,mid,Relationship Trajectory (Main Couple),0.3565612721356405,0.35688339035487643,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05,156
104659050,mid,"Sexuality, Attraction & Intimacy",0.2241284766035577,0.22433095475080903,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05,53
104659050,mid,Social World Outside Couple,0.06054187216024681,0.06059656581761645,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05,33
104659050,mid,"Spaces, Time, Activities & Objects",0.07772715378381034,0.07779737266151728,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05,23
104659050,mid,"Work, Wealth, Status & Institutions",0.05587791307865656,0.05592839330537246,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05,23
11266880,mid,"Conflict, Risk & Harm",0.0510298499668911,0.051105261537640716,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845,9
11266880,mid,Embodied & Sensory Experience,0.022517311281038968,0.022550587212946723,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845,5
11266880,mid,"Emotions, Cognition & Inner Life",0.21173428582707454,0.21204718533757924,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845,57
11266880,mid,Relationship Trajectory (Main Couple),0.3430507695342477,0.34355772766550274,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845,156
11266880,mid,"Sexuality, Attraction & Intimacy",0.18301946235605898,0.18328992729262014,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845,53
11266880,mid,Social World Outside Couple,0.05716752966124202,0.05725201145396582,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845,33
11266880,mid,"Spaces, Time, Activities & Objects",0.06752045084626346,0.06762023211662468,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845,23
11266880,mid,"Work, Wealth, Status & Institutions",0.062240814364767146,0.06233279342367145,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845,23
123257687,bad,"Conflict, Risk & Harm",0.02194413977244013,0.021978416145566733,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277,9
123257687,bad,Embodied & Sensory Experience,0.023691126455940056,0.02372813159255576,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277,5
123257687,bad,"Emotions, Cognition & Inner Life",0.21349173600721036,0.2138252064680584,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277,57
123257687,bad,Relationship Trajectory (Main Couple),0.37007732007440947,0.3706553745545625,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277,156
