book_id,entropy,effective_topics,hhi,richness_1e3,thematic_mass,rating_tier,other_share,paratext_share,noise_share,unmapped_share,modeled_mass
42427664,5.521554146256631,250.02330818507156,0.005200566988780785,262,0.9981707041186347,bad,0.0013922658924465647,0.0018292958813653204,0.0009667144714094396,0.0004255514210371946,0.9981707041186347
43728457,5.1271354209032225,168.53364794131994,0.014581182845874667,246,0.9978852604994194,bad,0.001604278373208201,0.0021147395005806004,0.0015335314771367584,7.074689607151361e-05,0.9978852604994194
44099084,5.495064094377598,243.48713181671408,0.005598411508513984,261,0.9981252646621737,mid,0.0012688606478880038,0.001874735337826282,0.0012113915090156606,5.7469138872357415e-05,0.9981252646621737
44168447,5.179931737839718,177.67068239480795,0.012733517409725156,243,0.998118279212223,bad,0.0008496331243285082,0.0018817207877771859,0.0007917349616197726,5.789816270859838e-05,0.998118279212223
45156972,5.520669404837465,249.80220003475566,0.005622624961347893,274,0.9978764321415974,mid,0.0011183840926555222,0.0021235678584027454,0.0009352372654397766,0.00018314682721581088,0.9978764321415974
45857023,5.166164926912314,175.24148323178687,0.012327598814715183,230,0.9977639050902578,good,0.0018119394047885207,0.002236094909742305,0.0015485645389763346,0.0002633748658120965,0.9977639050902578
46142566,5.136850255994181,170.17890329090784,0.01470047938288176,236,0.998860093522156,bad,0.0006295534038176509,0.0011399064778439996,0.0005772812995800265,5.227210423765614e-05,0.998860093522156
48572514,5.521077971802378,249.90428181365382,0.005834747803209586,278,0.9980876021777011,good,0.0009889369022273442,0.0019123978222990315,0.0009128481700070696,7.608873222017366e-05,0.9980876021777011
49571946,5.47335292023432,238.25771411190897,0.00569194116837193,255,0.9992106976487876,good,0.0011100919796678266,0.0007893023512124352,0.000425584789018233,0.0006845071906495603,0.9992106976487876
51208558,5.224842060026614,185.83181793566231,0.010708267832840125,243,0.9982294137649855,bad,0.0005863772457295191,0.0017705862350144408,0.0005410090342561108,4.536821147342363e-05,0.9982294137649855
51778361,5.471142455536681,237.73163549923353,0.005665920885890166,251,0.9982688223027443,mid,0.0012602492633202456,0.0017311776972557273,0.001214685542822486,4.5563720497766054e-05,0.9982688223027443
53490997,5.135050798642061,169.87294897063856,0.01513398834154725,247,0.9992608883664174,mid,0.00046625545111622646,0.0007391116335825408,0.0003940077002861867,7.224775082993538e-05,0.9992608883664174
53491020,5.114664129143298,166.44486761372954,0.014616028529261664,234,0.9988480756630738,good,0.0005201253193769517,0.0011519243369263088,0.00042487548656953885,9.524983280748082e-05,0.9988480756630738
53491063,5.197037093064092,180.73594398511918,0.011195080994011158,214,0.9992969654308046,good,0.00044869714362572033,0.0007030345691954212,0.0003933781277840226,5.531901584179302e-05,0.9992969654308046
54474410,5.519114098613701,249.41398309470065,0.00557736295290665,265,0.9983785438725592,bad,0.0015316372243123766,0.0016214561274407952,0.0009351807947836261,0.0005964564295287787,0.9983785438725592
55538972,5.536690092565479,253.83643237762138,0.005143603182283001,269,0.997869530332543,mid,0.0018138661728761551,0.002130469667456992,0.0017635341939618878,5.033197891423045e-05,0.997869530332543
55583305,5.524155077826392,250.6744481186393,0.005254412372004717,274,0.9951107576219947,bad,0.004087267166886455,0.004889242378005162,0.00402728724388153,5.997992300501061e-05,0.9951107576219947
55590890,5.501709347846887,245.1105535745749,0.0055925658672449086,262,0.99846942607849,bad,0.000678638275129706,0.0015305739215100548,0.0006295058229852251,4.913245214452187e-05,0.99846942607849
55738401,5.356608644895314,212.0047425403855,0.008821409840381196,247,0.9983674568917627,mid,0.0011468374093234202,0.0016325431082373242,0.0011061547022851125,4.06827070383344e-05,0.9983674568917627
55817097,5.548682630064513,256.8989019985611,0.005032837044556569,269,0.9975839387803475,bad,0.0042708857842138626,0.0024160612196524444,0.0017875421775676661,0.0024833436066461967,0.9975839387803475
55849103,5.526937063420264,251.37279176263652,0.005177708834565911,267,0.9986858855624244,mid,0.0005148967913906066,0.0013141144375756557,0.0004490554722835792,6.584131910711979e-05,0.9986858855624244
56916467,5.451102934720257,233.01502459340807,0.006525459313870897,260,0.9986203753568315,good,0.000799587507559929,0.0013796246431685964,0.0007356822388721501,6.39052686878542e-05,0.9986203753568315
57200226,5.545280089530427,256.0262784816762,0.005425530763251211,285,0.9987345305532916,good,0.0008918390697091327,0.0012654694467083632,0.0005984039223709761,0.00029343514733817984,0.9987345305532916
57216633,5.501937068424612,245.1663766472312,0.005869459636443669,265,0.9978837638740714,good,0.0013588086848180803,0.0021162361259286213,0.00130492925051409,5.3879434304003605e-05,0.9978837638740714
58013278,5.34448983604661,209.4510029858909,0.006770637545412111,220,0.9993332144749449,bad,0.00041809603510911675,0.0006667855250549849,0.0003631925508580413,5.490348425106038e-05,0.9993332144749449
58995736,5.485581223175874,241.1890879543114,0.006182638361876646,265,0.9984494173616346,mid,0.000746551507752713,0.001550582638365511,0.000658629471259824,8.792203649281565e-05,0.9984494173616346
60217302,5.489481769565977,242.13169432551493,0.006166704376362358,273,0.9984969130998145,good,0.0010581977811755516,0.0015030869001856559,0.0008638801670845413,0.00019431761409088245,0.9984969130998145
60416566,5.396940419383731,220.73004066522645,0.006839479968430226,250,0.9798831606173186,good,0.0008047122035615972,0.020116839382681488,0.0007539317160241179,5.078048753762392e-05,0.9798831606173186
60576722,5.504572929609527,245.81345361116357,0.0055301811684377745,267,0.9989028509389278,good,0.0007837077029883011,0.0010971490610722108,0.00047026434389212194,0.00031344335909619923,0.9989028509389278
60686882,5.442472409767412,231.01263587132112,0.007919275746252903,267,0.9964867687102981,good,0.0007949766763561961,0.0035132312897018405,0.0007365267727906399,5.844990356560248e-05,0.9964867687102981
