book_id,rating_tier,taxonomy_main_group,taxonomy_main_name,abs_share_subgroup,within_group_share,group_sum,mapping_confidence,modeled_mass,other_share,paratext_share,noise_share,unmapped_share
44099084,middle,"Emotions, Cognition & Inner Life",Ambivalence & Internal Conflict,0.010718760876685376,0.05402159168387451,0.12966300601392225,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,"Emotions, Cognition & Inner Life","Beliefs, Values & Moral Reflection",0.026412340522053067,0.13311582294939978,0.12966300601392225,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,"Emotions, Cognition & Inner Life",Negative Emotions & Distress,0.11383431167116037,0.5737147022367369,0.12966300601392225,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,"Emotions, Cognition & Inner Life",Positive Emotions & Security,0.047450822782791446,0.23914788312998872,0.12966300601392225,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,Relationship Trajectory (Main Couple),"Bonding, Everyday Intimacy & Growth",0.16037471905837947,0.45231575806542523,0.23170375376230193,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,Relationship Trajectory (Main Couple),"Conflict, Distance & Breakup Threats",0.11838473825049847,0.3338885513848285,0.23170375376230193,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,Relationship Trajectory (Main Couple),"Meeting, First Impressions & Setup",7.117823751670801e-06,2.0074883777917058e-05,0.23170375376230193,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,Relationship Trajectory (Main Couple),"Reconciliation, Commitments & HEA",0.018408169782765358,0.05191781671559863,0.23170375376230193,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,Relationship Trajectory (Main Couple),"Secrets, Misunderstandings & Hidden Information",0.057388889445497804,0.16185779895036978,0.23170375376230193,medium,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,"Sexuality, Attraction & Intimacy",Attraction & Sexual Tension,0.03324012081290921,0.19112946676977455,0.11365114743634475,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,"Sexuality, Attraction & Intimacy",Explicit Sexual Acts,0.07590170667229794,0.4364320095238087,0.11365114743634475,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,"Sexuality, Attraction & Intimacy",Kissing & Non-Explicit Affection,0.06477233329120874,0.3724385237064167,0.11365114743634475,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,Social World Outside Couple,"Community, Norms & Social Events",0.003249521602067268,0.038123793396764964,0.05570089846126176,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,Social World Outside Couple,Family & Kinship,0.05796268317128761,0.6800254402181907,0.05570089846126176,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,Social World Outside Couple,Friends & Social Circles,0.024023846325983256,0.28185076638504436,0.05570089846126176,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,"Spaces, Time, Activities & Objects",Domestic Spaces & Routines,0.050902335669268495,0.5524005559590207,0.060217466942693434,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,"Spaces, Time, Activities & Objects",Public & Leisure Spaces,0.038575750813305644,0.41863042069937517,0.060217466942693434,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,"Spaces, Time, Activities & Objects","Time, Seasons & Temporal Framing",0.002669423363604654,0.028969023341604175,0.060217466942693434,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,"Work, Wealth, Status & Institutions",Hero's Elite Work & Business World,0.043853961306652534,0.7361503482531169,0.0389297116168966,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,"Work, Wealth, Status & Institutions",Heroine's Work & Professional Identity,0.007499359548325822,0.12588728540557,0.0389297116168966,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,"Work, Wealth, Status & Institutions","Law, Medicine, Education & Formal Institutions",0.002883011360751832,0.048395395854768576,0.0389297116168966,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,"Work, Wealth, Status & Institutions","Money, Housing & Economic Security",0.0013145221877117349,0.022066101611752167,0.0389297116168966,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44099084,middle,"Work, Wealth, Status & Institutions",Shared Workplaces & Professional Interaction,0.0040211629306772375,0.06750086887479241,0.0389297116168966,high,0.6534898994363932,0.3310000836700254,0.0012541977841466294,0.0008104208181743187,3.8446849097162804e-05
44168447,trash,"Conflict, Risk & Harm",Interpersonal Non-Romantic Conflict,0.001913720557814102,0.11909242265737743,0.010977795167295272,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,"Conflict, Risk & Harm","Violence, Threats & Coercion",0.01415548447733557,0.8809075773426227,0.010977795167295272,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,Embodied & Sensory Experience,Body Parts & Physical Reactions,0.004347379494879267,0.3047188200882485,0.009746507145856684,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,Embodied & Sensory Experience,Exercise & Physical Activity,0.009919476400730456,0.6952811799117514,0.009746507145856684,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,"Emotions, Cognition & Inner Life",Ambivalence & Internal Conflict,0.0032872809678336666,0.015068702452471796,0.14903274438517014,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,"Emotions, Cognition & Inner Life","Beliefs, Values & Moral Reflection",0.0204150671849195,0.09358146625340077,0.14903274438517014,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,"Emotions, Cognition & Inner Life",Negative Emotions & Distress,0.152921444599673,0.7009829004039119,0.14903274438517014,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,"Emotions, Cognition & Inner Life",Positive Emotions & Security,0.0415290958723298,0.1903669308902155,0.14903274438517014,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
44168447,trash,Relationship Trajectory (Main Couple),"Bonding, Everyday Intimacy & Growth",0.14964824525866113,0.42919706175457306,0.23819663369098892,high,0.6831573275269385,0.29923722680976417,0.0013186398776124557,0.0005548183873363367,4.057287706229689e-05
