book_id,composite_key,pc1,pc2
104659050,A1_commitment_vows,3.359790972244459,1.401220062776584
11266880,A1_commitment_vows,0.13415645299713144,0.27819570744706384
123257687,A1_commitment_vows,0.9462955277865928,0.5592661657102856
123446478,A1_commitment_vows,1.2005350160858186,1.91672969860531
127305713,A1_commitment_vows,-0.8619319860644329,0.7694364847953967
149105520,A1_commitment_vows,-0.4579134068332164,-0.24286602596442247
15197,A1_commitment_vows,-0.27164585884485104,-1.2850854571652055
161913,A1_commitment_vows,-0.556637403694948,-0.4823692890527662
17561022,A1_commitment_vows,-1.4710310565116553,0.05436143576930133
1756703,A1_commitment_vows,0.29999757967805085,-0.9687140199523467
18692741,A1_commitment_vows,-0.684479584000075,0.27422632482060305
201413413,A1_commitment_vows,0.08086471569193561,-0.9005918257695296
20346544,A1_commitment_vows,-1.126363756601558,0.18860566778439958
208153130,A1_commitment_vows,-0.2926126659725322,1.1587607027638356
21787,A1_commitment_vows,-0.6031534230387819,-0.7328136921672554
22609391,A1_commitment_vows,-0.8287449276794744,-0.11051856335872606
22707536,A1_commitment_vows,-1.4674883794804732,0.8800743610824084
23518136,A1_commitment_vows,0.11946216934475942,0.5074102362265086
27394781,A1_commitment_vows,-0.48434751592459346,-0.19217694349867712
28675670,A1_commitment_vows,-0.23912240502837415,0.5212133489275599
28869598,A1_commitment_vows,-0.5602337916599908,-0.5153741680050942
28963772,A1_commitment_vows,-0.4512945265516211,-0.33219843170536323
29424551,A1_commitment_vows,-1.1862947975742149,0.11816795964655318
29939161,A1_commitment_vows,-0.42180590913866894,-0.9839404605299382
30291077,A1_commitment_vows,-0.7271467820532773,-0.04168903930936944
30618705,A1_commitment_vows,0.5363239656707848,-0.38945974409617284
30627346,A1_commitment_vows,-0.49417438993762924,-1.414727226067932
306364,A1_commitment_vows,-0.08366077408331965,-0.18281721072457938
31276376,A1_commitment_vows,-0.5636566281483562,0.306690977540096
31424202,A1_commitment_vows,0.1269962369618962,0.9460165263198195
31625455,A1_commitment_vows,0.15612758526815748,0.07634452186987185
32195234,A1_commitment_vows,-0.7875865205759157,1.1979689093401804
33743772,A1_commitment_vows,0.00866472845689758,-0.10920839167396874
34272677,A1_commitment_vows,-1.4704882735515525,-0.4908845305675144
34322023,A1_commitment_vows,0.9348299685532897,0.4605171818779359
34438741,A1_commitment_vows,0.7039349083770142,1.9499647395767727
34812836,A1_commitment_vows,2.538295371655979,-0.4886103588122269
35008850,A1_commitment_vows,0.8649463997033675,-1.5588793273273949
35053870,A1_commitment_vows,0.06194433124100935,-1.5124450883145437
35109856,A1_commitment_vows,-1.2090669816943391,-0.6820468655048516
36429604,A1_commitment_vows,0.0026843398198655305,-1.5385614349836212
