topic_id,label,total_books_with_topic,n_authors,top_author,top_author_count,top_author_share,top2_author_share,is_author_driven,top_author_tier_concentration,author_dominance_flag,cliffs_top_trash,top_median,trash_median,prevalence
51,Emotional Support At Clinic,4,3,s.l. scott,2,0.5,0.75,False,0.0,medium,-0.015555555555555555,0.00043688042636012814,0.0004486641526149823,0.043478260869565216
53,Dress Shopping Together,79,32,alexa riley,3,0.0379746835443038,0.0759493670886076,False,0.0,low,0.23555555555555555,0.0015404553275595785,0.0012354019853344032,0.8586956521739131
54,Phone Ringing And Answering,90,33,alexa riley,3,0.03333333333333333,0.06666666666666667,False,0.0,low,-0.30666666666666664,0.003641069482812059,0.0051139357580521575,0.9782608695652174
55,Dominatrix Session,91,33,alexa riley,3,0.03296703296703297,0.06593406593406594,False,0.0,low,-0.35555555555555557,0.004008409379597068,0.005743392782548063,0.9891304347826086
56,Sleep Deprivation,89,33,alexa riley,3,0.033707865168539325,0.06741573033707865,False,0.0,low,0.1688888888888889,0.0016959537104011212,0.0015016283174514168,0.967391304347826
57,Shower Hygiene,92,33,alexa riley,3,0.03260869565217391,0.06521739130434782,False,0.0,low,0.14666666666666667,0.002755823073118863,0.002737416368613525,0.9945652173913043
58,Compliments And Flirting,49,29,louise bay,3,0.061224489795918366,0.12244897959183673,False,0.0,low,-0.2288888888888889,0.0009715658084582135,0.001102529878037098,0.532608695652174
59,Silent Staring Conversation,5,2,leslie north,3,0.6,1.0,True,0.75,high,0.32222222222222224,0.0002845281716744024,0.00026515589691064134,0.043478260869565216
60,Boss's Boss Interaction,36,23,tia louise,3,0.08333333333333333,0.16666666666666666,False,0.0,low,-0.34444444444444444,0.000835168180512333,0.0009735275302801896,0.391304347826087
61,Apology And Forgiveness,86,33,alexa riley,3,0.03488372093023256,0.06976744186046512,False,0.0,low,-0.0044444444444444444,0.002599380803907886,0.0027320672524492233,0.9347826086956522
62,Months Of Careful Lies,13,11,ana huang,2,0.15384615384615385,0.3076923076923077,False,0.0,low,0.13555555555555557,0.0008176145115678688,0.0007841414840494571,0.14130434782608695
63,Deceptive Relationship,87,33,alexa riley,3,0.034482758620689655,0.06896551724137931,False,0.0,low,0.19777777777777777,0.0016644011895041839,0.0014968043878051636,0.9456521739130435
64,Doorway Questions And Answers,3,1,meghan quinn,3,1.0,1.0,True,0.6666666666666666,high,0.28,0.00016119447393290085,0.00014478758921560595,0.03260869565217391
65,Apologetic Excuse Me,92,33,alexa riley,3,0.03260869565217391,0.06521739130434782,False,0.0,low,-0.006666666666666667,0.004648112198506103,0.00460393995584843,1.0
66,Bluffing About Feelings,3,3,kendra little,1,0.3333333333333333,0.6666666666666666,False,0.0,medium,0.34444444444444444,0.0006211216781549774,0.0005412188083024261,0.03260869565217391
67,Married Couple's Affectionate Stares,4,2,catharina maura,3,0.75,1.0,True,0.6666666666666666,high,0.3688888888888889,0.0002451859825590098,0.00022848620977960316,0.043478260869565216
68,Percentage-based Assurance,89,33,leslie north,3,0.033707865168539325,0.06741573033707865,False,0.0,low,0.042222222222222223,0.0018089311877284753,0.001876148580427731,0.967391304347826
69,Painful Emotional Burden,75,31,tia louise,3,0.04,0.08,False,0.0,low,0.29777777777777775,0.0013722037323352556,0.0011790193865033518,0.8152173913043478
70,Kitten Rescue And Bonding,17,14,jennifer probst,2,0.11764705882352941,0.23529411764705882,False,0.0,low,0.3688888888888889,0.0006706491275487159,0.0005162330473281261,0.18478260869565216
71,Phone Interruption,48,28,katy evans,3,0.0625,0.125,False,0.0,low,-0.02,0.0010461762109988193,0.001047548792896732,0.5217391304347826
73,Desolate Emotional Conversation,4,3,s.l. scott,2,0.5,0.75,False,0.0,medium,0.06888888888888889,0.00044387994322240415,0.0004452280806123721,0.043478260869565216
74,Confused About Relationship Feelings,3,1,stella rhys,3,1.0,1.0,True,0.6666666666666666,high,0.23555555555555555,0.00014766257353609772,0.0001367498102241795,0.03260869565217391
75,Bedroom Encounter,91,33,alexa riley,3,0.03296703296703297,0.06593406593406594,False,0.0,low,0.2911111111111111,0.002424161624552003,0.0018398953810021138,0.9891304347826086
76,Whispered Secrets,32,16,annika martin,3,0.09375,0.1875,False,0.0,low,0.36666666666666664,0.0009015872285638091,0.0007655709296723657,0.34782608695652173
77,Puzzled Decision Making,91,33,alexa riley,3,0.03296703296703297,0.06593406593406594,False,0.0,low,0.14666666666666667,0.004441244846885352,0.004193211029334181,0.9891304347826086
79,Grandmother's Tears,3,3,pipa grant,1,0.3333333333333333,0.6666666666666666,False,0.0,medium,0.16666666666666666,0.00023834735059316398,0.0002215096257684273,0.03260869565217391
80,Hockey Player's Lovesick Reminders,4,2,sarina bowen,3,0.75,1.0,True,1.0,high,-0.017777777777777778,0.0005031472212780623,0.0004994521445461045,0.043478260869565216
81,Family Discussion Around Table,89,33,alexa riley,3,0.033707865168539325,0.06741573033707865,False,0.0,low,-0.24,0.0014974974359919626,0.0017790913184160578,0.967391304347826
82,Frightened Admissions,79,32,alexa riley,3,0.0379746835443038,0.0759493670886076,False,0.0,low,0.39111111111111113,0.0014963746461461981,0.0012449979141322567,0.8586956521739131
83,Animal Farm Visit,15,10,annika martin,3,0.2,0.4,False,0.0,low,0.11777777777777777,0.0006627820737323273,0.0005799153268218414,0.16304347826086957
84,Emotional Burden About Marriage,48,27,katy evans,3,0.0625,0.125,False,0.0,low,0.08222222222222222,0.0010412371586345699,0.0010479478180582553,0.5217391304347826
85,Pride In Accomplishments,92,33,alexa riley,3,0.03260869565217391,0.06521739130434782,False,0.0,low,-0.2777777777777778,0.005835478663314267,0.006244451102817593,1.0
86,City Apartment Lease Negotiation,46,25,tia louise,3,0.06521739130434782,0.13043478260869565,False,0.0,low,0.03111111111111111,0.001115251169234162,0.0010899856676910773,0.5
